,fold,sampler,model,precision,recall,f1_score,auc_roc,auc_pr,gmean,balanced_accuracy,confusion_matrix,training_time,fold_time
0,1,None,LogisticRegression,0.8769230769230769,0.5757575757575758,0.6951219512195121,0.9774210103070698,0.7226368283614121,0.7587335322666947,0.7878084433665391,"[[56855     8]
 [   42    57]]",3.91274094581604,948.0880317687988
1,1,None,KNN,0.8823529411764706,0.7575757575757576,0.8152173913043478,0.9089484436898397,0.7726137702602993,0.8703117426146003,0.8786999481475679,"[[56853    10]
 [   24    75]]",2.912261962890625,948.0880317687988
2,1,None,SVM,0.875,0.7070707070707071,0.7821229050279329,0.9295304308405974,0.7750448972200875,0.8408010232573884,0.8534474228950426,"[[56853    10]
 [   29    70]]",12.42527723312378,948.0880317687988
3,1,None,DecisionTree,0.7474747474747475,0.7474747474747475,0.7474747474747475,0.8735175471365965,0.5591573871963883,0.8643761437065111,0.8735175471365965,"[[56838    25]
 [   25    74]]",26.335410356521606,948.0880317687988
4,1,None,RandomForest,0.9146341463414634,0.7575757575757576,0.8287292817679558,0.930030214389112,0.8226383457875817,0.8703347044704876,0.8787263273396612,"[[56856     7]
 [   24    75]]",4.8094482421875,948.0880317687988
5,1,None,XGBoost,0.9493670886075949,0.7575757575757576,0.8426966292134831,0.9798123684482125,0.8398094941549702,0.8703576657205929,0.8787527065317544,"[[56859     4]
 [   24    75]]",2.1835010051727295,948.0880317687988
6,1,None,LightGBM,0.2634146341463415,0.5454545454545454,0.35526315789473684,0.7000184032612852,0.21040988746249445,0.7375676836723443,0.7713995200585777,"[[56712   151]
 [   45    54]]",2.597662925720215,948.0880317687988
7,1,None,LogisticRegression_Balanced,0.07137192704203013,0.9090909090909091,0.1323529411764706,0.9878542028270323,0.7094843936817872,0.9435940209641307,0.9442487765650455,"[[55692  1171]
 [    9    90]]",4.48716402053833,948.0880317687988
8,1,None,DecisionTree_Balanced,0.7789473684210526,0.7474747474747475,0.7628865979381443,0.8735527193927208,0.5826823765905962,0.8644065586027609,0.8735527193927208,"[[56842    21]
 [   25    74]]",8.342717409133911,948.0880317687988
9,1,None,RandomForest_Balanced,0.9146341463414634,0.7575757575757576,0.8287292817679558,0.930030214389112,0.8226383457875817,0.8703347044704876,0.8787263273396612,"[[56856     7]
 [   24    75]]",4.483186721801758,948.0880317687988
10,1,Random OverSampling,LogisticRegression,0.07074721780604133,0.898989898989899,0.131171702284451,0.9877614759699772,0.7097188761671993,0.9383540373962275,0.9392158576426026,"[[55694  1169]
 [   10    89]]",0.5549538135528564,948.0880317687988
11,1,Random OverSampling,KNN,0.6666666666666666,0.8080808080808081,0.730593607305936,0.9088641546215013,0.6762922281251292,0.8986169192585837,0.9036886814791603,"[[56823    40]
 [   19    80]]",3.070411205291748,948.0880317687988
12,1,Random OverSampling,SVM,0.12303290414878398,0.8686868686868687,0.21553884711779447,0.9777807265628872,0.6884622092627302,0.9269963142725687,0.9289532860923748,"[[56250   613]
 [   13    86]]",90.86692023277283,948.0880317687988
13,1,Random OverSampling,DecisionTree,0.8222222222222222,0.7474747474747475,0.783068783068783,0.8735966847128762,0.615029237007632,0.8644445757182065,0.8735966847128762,"[[56847    16]
 [   25    74]]",11.661325454711914,948.0880317687988
14,1,Random OverSampling,RandomForest,0.8555555555555555,0.7777777777777778,0.8148148148148148,0.9620303948689718,0.8261669201439672,0.8818162861293314,0.8887745790564847,"[[56850    13]
 [   22    77]]",5.482965707778931,948.0880317687988
15,1,Random OverSampling,XGBoost,0.8695652173913043,0.8080808080808081,0.837696335078534,0.9793338125997325,0.8473372455936469,0.8988382924252293,0.903934887272031,"[[56851    12]
 [   19    80]]",3.8107922077178955,948.0880317687988
16,1,Random OverSampling,LightGBM,0.8279569892473119,0.7777777777777778,0.8020833333333334,0.9633408278660904,0.7584996966307823,0.8817930189018934,0.8887481998643914,"[[56847    16]
 [   22    77]]",5.4658355712890625,948.0880317687988
17,1,SMOTE,LogisticRegression,0.06612784717119764,0.9090909090909091,0.1232876712328767,0.9879856546933556,0.7026661125833866,0.9427464863283831,0.9433694701619362,"[[55592  1271]
 [    9    90]]",0.4412648677825928,948.0880317687988
18,1,SMOTE,KNN,0.47674418604651164,0.8282828282828283,0.6051660516605166,0.9237683981542026,0.5924743441926867,0.9093799329063392,0.9133500383786158,"[[56773    90]
 [   17    82]]",3.1987221240997314,948.0880317687988
19,1,SMOTE,SVM,0.10763454317897372,0.8686868686868687,0.1915367483296214,0.966509972489256,0.675343046318041,0.926171951002113,0.9280739796892656,"[[56150   713]
 [   13    86]]",85.53885746002197,948.0880317687988
20,1,SMOTE,DecisionTree,0.38071065989847713,0.7575757575757576,0.5067567567567568,0.8777151249760855,0.28883850011034806,0.8694540660738981,0.8777151249760855,"[[56741   122]
 [   24    75]]",45.67865586280823,948.0880317687988
21,1,SMOTE,RandomForest,0.7207207207207207,0.8080808080808081,0.7619047619047619,0.983145916723111,0.8210417678281122,0.8986880808661966,0.9037678190554401,"[[56832    31]
 [   19    80]]",5.569406509399414,948.0880317687988
22,1,SMOTE,XGBoost,0.7864077669902912,0.8181818181818182,0.801980198019802,0.9661941327347655,0.8481794256579304,0.9043590370404327,0.9088974616822251,"[[56841    22]
 [   18    81]]",4.027750253677368,948.0880317687988
23,1,SMOTE,LightGBM,0.5915492957746479,0.8484848484848485,0.6970954356846473,0.9691726721517622,0.8041896937327628,0.9206624776860413,0.9237324265286209,"[[56805    58]
 [   15    84]]",5.5065553188323975,948.0880317687988
24,1,ADASYN,LogisticRegression,0.018302180685358254,0.9494949494949495,0.035912129894937916,0.9777957369449201,0.6950482527893127,0.9302171451565867,0.9304128459027075,"[[51821  5042]
 [    5    94]]",0.3680717945098877,948.0880317687988
25,1,ADASYN,KNN,0.47674418604651164,0.8282828282828283,0.6051660516605166,0.9237628913868297,0.5889918661687351,0.9093799329063392,0.9133500383786158,"[[56773    90]
 [   17    82]]",3.194242238998413,948.0880317687988
26,1,ADASYN,SVM,0.04516866781017725,0.797979797979798,0.0854978354978355,0.9420919001313985,0.39347357048472875,0.8800818495266348,0.884305482057975,"[[55193  1670]
 [   20    79]]",86.69730877876282,948.0880317687988
27,1,ADASYN,DecisionTree,0.47096774193548385,0.7373737373737373,0.5748031496062992,0.8679658374363192,0.3477356887007463,0.8580853094872184,0.867965837436319,"[[56781    82]
 [   26    73]]",60.112417221069336,948.0880317687988
28,1,ADASYN,RandomForest,0.3767441860465116,0.8181818181818182,0.5159235668789809,0.9676109706885431,0.7855169479371458,0.9034676192596152,0.9079126385107428,"[[56729   134]
 [   18    81]]",4.9083778858184814,948.0880317687988
29,1,ADASYN,XGBoost,0.7008547008547008,0.8282828282828283,0.7592592592592593,0.9713180909565201,0.8366351949386658,0.9098203164398353,0.9138336569003259,"[[56828    35]
 [   17    82]]",3.967892646789551,948.0880317687988
30,1,ADASYN,LightGBM,0.415,0.8383838383838383,0.5551839464882943,0.9661582499280125,0.8284381946080844,0.9146905482701948,0.9181631307002813,"[[56746   117]
 [   16    83]]",5.505192756652832,948.0880317687988
31,1,Random UnderSampling,LogisticRegression,0.046296296296296294,0.9090909090909091,0.0881057268722467,0.9840824224518367,0.7040560341293685,0.9377901095722616,0.9382431138318095,"[[55009  1854]
 [    9    90]]",0.05725860595703125,948.0880317687988
32,1,Random UnderSampling,KNN,0.06513409961685823,0.8585858585858586,0.12108262108262108,0.9729740291968806,0.48645381819377453,0.9166050586456869,0.9185653911749967,"[[55643  1220]
 [   14    85]]",0.07594633102416992,948.0880317687988
33,1,Random UnderSampling,SVM,0.06041666666666667,0.8787878787878788,0.11306042884990253,0.9813036365803542,0.6874375946724438,0.9262170223667568,0.9274969237598716,"[[55510  1353]
 [   12    87]]",0.5049412250518799,948.0880317687988
34,1,Random UnderSampling,DecisionTree,0.017090620031796504,0.8686868686868687,0.03352173065679205,0.890852939645652,0.015074619522992744,0.8905771305022097,0.8908529396456519,"[[51917  4946]
 [   13    86]]",0.043976783752441406,948.0880317687988
35,1,Random UnderSampling,RandomForest,0.04723564143853999,0.8888888888888888,0.08970438328236494,0.97557766433837,0.7192989997168613,0.9279773094398482,0.9288367557892556,"[[55088  1775]
 [   11    88]]",1.731180191040039,948.0880317687988
36,1,Random UnderSampling,XGBoost,0.04180522565320665,0.8888888888888888,0.07985480943738657,0.9812514111091393,0.7208325201075124,0.9259367771546938,0.9267088342937313,"[[54846  2017]
 [   11    88]]",0.2262740135192871,948.0880317687988
37,1,Random UnderSampling,LightGBM,0.04230769230769231,0.8888888888888888,0.08077099586966498,0.9832859840158084,0.6928874766348013,0.9261477841756397,0.9269286608945086,"[[54871  1992]
 [   11    88]]",0.7274072170257568,948.0880317687988
38,1,Tomek Links,LogisticRegression,0.8769230769230769,0.5757575757575758,0.6951219512195121,0.9779835887674024,0.7241453246942019,0.7587335322666947,0.7878084433665391,"[[56855     8]
 [   42    57]]",0.16725969314575195,948.0880317687988
39,1,Tomek Links,KNN,0.8620689655172413,0.7575757575757576,0.8064516129032258,0.9089485325086684,0.7736571704643735,0.8702964343741063,0.8786823620195057,"[[56851    12]
 [   24    75]]",1.6021132469177246,948.0880317687988
40,1,Tomek Links,SVM,0.8765432098765432,0.7171717171717171,0.7888888888888889,0.9309094319733928,0.764096055132846,0.8467854476991852,0.8584979279455476,"[[56853    10]
 [   28    71]]",11.60081148147583,948.0880317687988
41,1,Tomek Links,DecisionTree,0.7731958762886598,0.7575757575757576,0.7653061224489796,0.8785944313791947,0.5861757852544259,0.8702198891322743,0.8785944313791947,"[[56841    22]
 [   24    75]]",25.990381240844727,948.0880317687988
42,1,Tomek Links,RandomForest,0.9047619047619048,0.7676767676767676,0.8306010928961749,0.9438044159655753,0.816946524283506,0.8761100181947435,0.8837680393261351,"[[56855     8]
 [   23    76]]",4.598499298095703,948.0880317687988
43,1,Tomek Links,XGBoost,0.948051948051948,0.7373737373737373,0.8295454545454546,0.9819022754850975,0.8232698420062499,0.8586744826637372,0.8686516964307442,"[[56859     4]
 [   26    73]]",1.9567604064941406,948.0880317687988
44,1,Tomek Links,LightGBM,0.3939393939393939,0.6565656565656566,0.49242424242424243,0.795166106308677,0.2985248146715351,0.8095745869244519,0.8274035218797191,"[[56763   100]
 [   34    65]]",2.5162947177886963,948.0880317687988
45,1,ENN,LogisticRegression,0.8805970149253731,0.5959595959595959,0.7108433734939759,0.9790224137866717,0.7276189332272889,0.7719298873507882,0.7979094534675493,"[[56855     8]
 [   40    59]]",0.17283987998962402,948.0880317687988
46,1,ENN,KNN,0.8105263157894737,0.7777777777777778,0.7938144329896907,0.908861134781329,0.6721322834236192,0.8817775070758537,0.8887306137363292,"[[56845    18]
 [   22    77]]",1.5919222831726074,948.0880317687988
47,1,ENN,SVM,0.8020833333333334,0.7777777777777778,0.7897435897435897,0.9304880754505291,0.7295702704929559,0.881769751060504,0.8887218206722982,"[[56844    19]
 [   22    77]]",11.93584418296814,948.0880317687988
48,1,ENN,DecisionTree,0.6842105263157895,0.7878787878787878,0.7323943661971831,0.8936228436342746,0.5394436269581103,0.8873443420326675,0.8936228436342746,"[[56827    36]
 [   21    78]]",25.940752267837524,948.0880317687988
49,1,ENN,RandomForest,0.8571428571428571,0.7878787878787878,0.8210526315789474,0.9769452078422762,0.7893338966862138,0.8875238944920826,0.8938250841069897,"[[56850    13]
 [   21    78]]",4.660916566848755,948.0880317687988
50,1,ENN,XGBoost,0.875,0.7777777777777778,0.8235294117647058,0.9797251483585303,0.8133002414256209,0.8818317972732298,0.888792165184547,"[[56852    11]
 [   22    77]]",1.9736826419830322,948.0880317687988
51,1,ENN,LightGBM,0.27976190476190477,0.47474747474747475,0.352059925093633,0.6558214436008433,0.1654966077147562,0.6882857323750171,0.7363097766259752,"[[56742   121]
 [   52    47]]",2.8016200065612793,948.0880317687988
52,1,SMOTEENN,LogisticRegression,0.06419400855920114,0.9090909090909091,0.11992005329780146,0.986055888004431,0.7046863479307021,0.9423987768081339,0.9430089545366614,"[[55551  1312]
 [    9    90]]",0.2823059558868408,948.0880317687988
53,1,SMOTEENN,KNN,0.45108695652173914,0.8383838383838383,0.5865724381625441,0.9286327389399686,0.501525709295195,0.914819491431825,0.9183038197247788,"[[56762   101]
 [   16    83]]",3.3579816818237305,948.0880317687988
54,1,SMOTEENN,SVM,0.10635696821515893,0.8787878787878788,0.18974918211559433,0.969237065802495,0.6678368991716371,0.9313917847518979,0.9329662095872109,"[[56132   731]
 [   12    87]]",84.7628858089447,948.0880317687988
55,1,SMOTEENN,DecisionTree,0.36792452830188677,0.7878787878787878,0.5016077170418006,0.8927611233592276,0.2902485982198839,0.8865788848634951,0.8927611233592276,"[[56729   134]
 [   21    78]]",41.62714457511902,948.0880317687988
56,1,SMOTEENN,RandomForest,0.6982758620689655,0.8181818181818182,0.7534883720930232,0.9850152866085898,0.7694822427765565,0.9042556139851574,0.9087831518498208,"[[56828    35]
 [   18    81]]",5.598116397857666,948.0880317687988
57,1,SMOTEENN,XGBoost,0.6384615384615384,0.8383838383838383,0.7248908296943232,0.9677517485318692,0.8040045574717942,0.9152545404875768,0.9187786451824578,"[[56816    47]
 [   16    83]]",4.085198640823364,948.0880317687988
58,1,SMOTEENN,LightGBM,0.5256410256410257,0.8282828282828283,0.6431372549019608,0.9633933197937912,0.7158820700240467,0.9095080664727369,0.9134907274031133,"[[56789    74]
 [   17    82]]",5.258153438568115,948.0880317687988
59,1,SMOTETomek,LogisticRegression,0.06612784717119764,0.9090909090909091,0.1232876712328767,0.9879856546933556,0.7026661125833866,0.9427464863283831,0.9433694701619362,"[[55592  1271]
 [    9    90]]",0.34224462509155273,948.0880317687988
60,1,SMOTETomek,KNN,0.47674418604651164,0.8282828282828283,0.6051660516605166,0.9237683981542026,0.5924743441926867,0.9093799329063392,0.9133500383786158,"[[56773    90]
 [   17    82]]",3.4072158336639404,948.0880317687988
61,1,SMOTETomek,SVM,0.10763454317897372,0.8686868686868687,0.1915367483296214,0.966509972489256,0.675343046318041,0.926171951002113,0.9280739796892656,"[[56150   713]
 [   13    86]]",85.41550207138062,948.0880317687988
62,1,SMOTETomek,DecisionTree,0.38071065989847713,0.7575757575757576,0.5067567567567568,0.8777151249760855,0.28883850011034806,0.8694540660738981,0.8777151249760855,"[[56741   122]
 [   24    75]]",46.07521986961365,948.0880317687988
63,1,SMOTETomek,RandomForest,0.7207207207207207,0.8080808080808081,0.7619047619047619,0.983145916723111,0.8210417678281122,0.8986880808661966,0.9037678190554401,"[[56832    31]
 [   19    80]]",6.001734256744385,948.0880317687988
64,1,SMOTETomek,XGBoost,0.7864077669902912,0.8181818181818182,0.801980198019802,0.9661941327347655,0.8481794256579304,0.9043590370404327,0.9088974616822251,"[[56841    22]
 [   18    81]]",4.529303550720215,948.0880317687988
65,1,SMOTETomek,LightGBM,0.5915492957746479,0.8484848484848485,0.6970954356846473,0.9691726721517622,0.8041896937327628,0.9206624776860413,0.9237324265286209,"[[56805    58]
 [   15    84]]",6.278602361679077,948.0880317687988
66,2,None,LogisticRegression,0.84,0.6363636363636364,0.7241379310344828,0.982951403488484,0.7650415047646727,0.797639857513902,0.8180763014134451,"[[56851    12]
 [   36    63]]",0.2751963138580322,925.5749802589417
67,2,None,KNN,1.0,0.7878787878787878,0.8813559322033898,0.9393239501570051,0.8625049078502142,0.8876253645985945,0.8939393939393939,"[[56863     0]
 [   21    78]]",1.6706955432891846,925.5749802589417
68,2,None,SVM,0.9873417721518988,0.7878787878787878,0.8764044943820225,0.9434890203052277,0.8464225121037132,0.887617559617613,0.8939306008753629,"[[56862     1]
 [   21    78]]",12.4575514793396,925.5749802589417
69,2,None,DecisionTree,0.7307692307692307,0.7676767676767676,0.7487684729064039,0.8835921780455133,0.5613983389517956,0.8759559091314237,0.8835921780455132,"[[56835    28]
 [   23    76]]",22.23538613319397,925.5749802589417
70,2,None,RandomForest,1.0,0.7878787878787878,0.8813559322033898,0.9757978462144616,0.8852492941970628,0.8876253645985945,0.8939393939393939,"[[56863     0]
 [   21    78]]",4.686728000640869,925.5749802589417
71,2,None,XGBoost,1.0,0.8484848484848485,0.9180327868852459,0.9735108501969202,0.8913862553425544,0.9211323729436766,0.9242424242424243,"[[56863     0]
 [   15    84]]",2.1337661743164062,925.5749802589417
72,2,None,LightGBM,0.1924198250728863,0.6666666666666666,0.2986425339366516,0.7898678855452153,0.16044847565720802,0.814505429704339,0.8308976545967208,"[[56586   277]
 [   33    66]]",3.1920485496520996,925.5749802589417
73,2,None,LogisticRegression_Balanced,0.06471816283924843,0.9393939393939394,0.12109375,0.9827970363643825,0.7230407197509713,0.9577007117810732,0.9578790916391817,"[[55519  1344]
 [    6    93]]",0.20780086517333984,925.5749802589417
74,2,None,DecisionTree_Balanced,0.8111111111111111,0.7373737373737373,0.7724867724867724,0.8685373865983401,0.5985484760726735,0.8585763152109193,0.8685373865983401,"[[56846    17]
 [   26    73]]",9.230854511260986,925.5749802589417
75,2,None,RandomForest_Balanced,1.0,0.7878787878787878,0.8813559322033898,0.9757978462144616,0.8852492941970628,0.8876253645985945,0.8939393939393939,"[[56863     0]
 [   21    78]]",4.563220024108887,925.5749802589417
76,2,Random OverSampling,LogisticRegression,0.06458333333333334,0.9393939393939394,0.12085769980506822,0.9832628023015444,0.7234233162343037,0.95767483648659,0.9578527124470884,"[[55516  1347]
 [    6    93]]",0.26772165298461914,925.5749802589417
77,2,Random OverSampling,KNN,0.7747747747747747,0.8686868686868687,0.819047619047619,0.9392798071991925,0.8083854124567359,0.9318288188953495,0.9341236077426571,"[[56838    25]
 [   13    86]]",3.2575721740722656,925.5749802589417
78,2,Random OverSampling,SVM,0.0961337513061651,0.9292929292929293,0.17424242424242425,0.9671819757464201,0.6093626678237326,0.9566381366710446,0.9570404642595698,"[[55998   865]
 [    7    92]]",97.97455286979675,925.5749802589417
79,2,Random OverSampling,DecisionTree,0.7934782608695652,0.7373737373737373,0.7643979057591623,0.868519800470278,0.5855464753895133,0.8585612115296204,0.8685198004702779,"[[56844    19]
 [   26    73]]",11.629919052124023,925.5749802589417
80,2,Random OverSampling,RandomForest,0.963855421686747,0.8080808080808081,0.8791208791208791,0.973272282823309,0.9012461442462308,0.8989094365079731,0.9040140248483108,"[[56860     3]
 [   19    80]]",5.6664206981658936,925.5749802589417
81,2,Random OverSampling,XGBoost,0.9772727272727273,0.8686868686868687,0.9197860962566845,0.9746715346490245,0.9000479306314265,0.9320173362174287,0.9343258482153722,"[[56861     2]
 [   13    86]]",4.004753351211548,925.5749802589417
82,2,Random OverSampling,LightGBM,0.8901098901098901,0.8181818181818182,0.8526315789473684,0.9525089276245564,0.863443000166324,0.9044544939793772,0.9090029784505982,"[[56853    10]
 [   18    81]]",5.396646499633789,925.5749802589417
83,2,SMOTE,LogisticRegression,0.05930599369085174,0.9494949494949495,0.11163895486935867,0.9818718994457172,0.724045835364128,0.9615603575900017,0.9616370162771162,"[[55372  1491]
 [    5    94]]",0.3898794651031494,925.5749802589417
84,2,SMOTE,KNN,0.5117647058823529,0.8787878787878788,0.6468401486988847,0.9440652768651643,0.6817629421453939,0.9367524525002763,0.9386641150793587,"[[56780    83]
 [   12    87]]",3.198392152786255,925.5749802589417
85,2,SMOTE,SVM,0.08879919273461151,0.8888888888888888,0.1614678899082569,0.9657296102612037,0.6287181191916803,0.935293050384553,0.9365043076243681,"[[55960   903]
 [   11    88]]",84.02278709411621,925.5749802589417
86,2,SMOTE,DecisionTree,0.421875,0.8181818181818182,0.5567010309278351,0.9081148789834579,0.3454864546858991,0.9036507500168354,0.9081148789834579,"[[56752   111]
 [   18    81]]",43.54625868797302,925.5749802589417
87,2,SMOTE,RandomForest,0.8073394495412844,0.8888888888888888,0.8461538461538461,0.9744789754286263,0.8960051969885447,0.9426349317198014,0.9442597900997916,"[[56842    21]
 [   11    88]]",5.726297616958618,925.5749802589417
88,2,SMOTE,XGBoost,0.7962962962962963,0.8686868686868687,0.8309178743961353,0.9686336306810077,0.8876168655551935,0.9318534102740935,0.9341499869347503,"[[56841    22]
 [   13    86]]",5.848576307296753,925.5749802589417
89,2,SMOTE,LightGBM,0.5576923076923077,0.8787878787878788,0.6823529411764706,0.9737880537609711,0.8599070718621774,0.9368679308908724,0.938787217975794,"[[56794    69]
 [   12    87]]",6.071716785430908,925.5749802589417
90,2,ADASYN,LogisticRegression,0.01862123613312203,0.9494949494949495,0.03652613172721974,0.9845513858668282,0.7181979588258708,0.9310066357677464,0.9311866355374436,"[[51909  4954]
 [    5    94]]",0.36402463912963867,925.5749802589417
91,2,ADASYN,KNN,0.5087719298245614,0.8787878787878788,0.6444444444444445,0.9440645663145355,0.6815627811630994,0.9367442034990697,0.9386553220153276,"[[56779    84]
 [   12    87]]",3.2162790298461914,925.5749802589417
92,2,ADASYN,SVM,0.02849480388870265,0.8585858585858586,0.05515898767034393,0.929441079099029,0.31175006917781095,0.9026784446796733,0.9038106297308239,"[[53965  2898]
 [   14    85]]",82.55045485496521,925.5749802589417
93,2,ADASYN,DecisionTree,0.4426229508196721,0.8181818181818182,0.574468085106383,0.9081940165597377,0.3624620508110854,0.9037223997766588,0.9081940165597377,"[[56761   102]
 [   18    81]]",59.16287350654602,925.5749802589417
94,2,ADASYN,RandomForest,0.4292682926829268,0.8888888888888888,0.5789473684210527,0.9611224888030544,0.8639855511488701,0.9418385910390493,0.9434156559528066,"[[56746   117]
 [   11    88]]",5.034618616104126,925.5749802589417
95,2,ADASYN,XGBoost,0.7678571428571429,0.8686868686868687,0.8151658767772512,0.9652292049808888,0.8876379025919052,0.931820621624883,0.934114814678626,"[[56837    26]
 [   13    86]]",4.419841766357422,925.5749802589417
96,2,ADASYN,LightGBM,0.4218009478672986,0.898989898989899,0.5741935483870968,0.9730450842597581,0.8931446570551236,0.9471331001016113,0.9484221956831562,"[[56741   122]
 [   10    89]]",5.820425271987915,925.5749802589417
97,2,Random UnderSampling,LogisticRegression,0.05132450331125828,0.9393939393939394,0.09733124018838304,0.979795492870779,0.7267151182584342,0.9544608635514298,0.9545816926275221,"[[55144  1719]
 [    6    93]]",0.06289291381835938,925.5749802589417
98,2,Random UnderSampling,KNN,0.054786273329319686,0.9191919191919192,0.10340909090909091,0.9731158728661499,0.4175305157203236,0.9454167478464952,0.9457908490671447,"[[55293  1570]
 [    8    91]]",0.08084917068481445,925.5749802589417
99,2,Random UnderSampling,SVM,0.07577019150707744,0.9191919191919192,0.14,0.9819372701035646,0.7463114788999244,0.9493412133889348,0.9498356585214471,"[[55753  1110]
 [    8    91]]",0.5540516376495361,925.5749802589417
100,2,Random UnderSampling,DecisionTree,0.014558547276142768,0.9393939393939394,0.028672730075535686,0.9143446316212438,0.01378154445773683,0.9140014428624809,0.9143446316212438,"[[50568  6295]
 [    6    93]]",0.03935694694519043,925.5749802589417
101,2,Random UnderSampling,RandomForest,0.06676449009537784,0.9191919191919192,0.12448700410396717,0.9823344679050499,0.7623551589048398,0.9479609723487694,0.9484111821484102,"[[55591  1272]
 [    8    91]]",1.8094170093536377,925.5749802589417
102,2,Random UnderSampling,XGBoost,0.051822323462414575,0.9191919191919192,0.09811320754716982,0.9804503540940239,0.7699635672797882,0.9446042290622053,0.9449555079841909,"[[55198  1665]
 [    8    91]]",0.24388670921325684,925.5749802589417
103,2,Random UnderSampling,LightGBM,0.056910569105691054,0.9191919191919192,0.1071849234393404,0.9809028860257252,0.6945992196247786,0.9459466468942795,0.9463360190370724,"[[55355  1508]
 [    8    91]]",0.7535250186920166,925.5749802589417
104,2,Tomek Links,LogisticRegression,0.84,0.6363636363636364,0.7241379310344828,0.9829039742340131,0.7641732996819343,0.797639857513902,0.8180763014134451,"[[56851    12]
 [   36    63]]",0.17185091972351074,925.5749802589417
105,2,Tomek Links,KNN,1.0,0.7878787878787878,0.8813559322033898,0.9393241277946623,0.865184224500941,0.8876253645985945,0.8939393939393939,"[[56863     0]
 [   21    78]]",1.6322839260101318,925.5749802589417
106,2,Tomek Links,SVM,0.9873417721518988,0.7878787878787878,0.8764044943820225,0.9474819595636296,0.8414478905975525,0.887617559617613,0.8939306008753629,"[[56862     1]
 [   21    78]]",12.341710567474365,925.5749802589417
107,2,Tomek Links,DecisionTree,0.7663551401869159,0.8282828282828283,0.7961165048543689,0.9139215875406369,0.6350572475601886,0.9099003632736834,0.9139215875406368,"[[56838    25]
 [   17    82]]",23.43078637123108,925.5749802589417
108,2,Tomek Links,RandomForest,0.9875,0.797979797979798,0.88268156424581,0.9729941022521434,0.8836150474981688,0.8932892950242266,0.8989811059258679,"[[56862     1]
 [   20    79]]",4.830454349517822,925.5749802589417
